,ID,Time,Status,Latitude_start,Longitude_start,Latitude_end,Longitude_end,Distance,Max_Speed,Avg_Speed,Season,Zones,x_start,y_start,x_end,y_end
17536,AL142011,2011-09-14 06:00:00, TS,23.9,-69.0,24.7,-69.3,94.74530991630064,50.0,15.790884986050107,Autumn,Atlantic,-7681044.864735877,2741227.39989258,-7714440.711973859,2838941.126964661
17537,AL142011,2011-09-14 12:00:00, TS,24.7,-69.3,25.8,-69.3,122.31441930901475,50.0,20.385736551502458,Autumn,Atlantic,-7714440.711973859,2838941.126964661,-7714440.711973859,2974331.0993660805
17538,AL142011,2011-09-14 18:00:00, TS,25.8,-69.3,27.2,-68.9,161.5813355101377,55.0,26.93022258502295,Autumn,Atlantic,-7714440.711973859,2974331.0993660805,-7669912.915656551,3148481.4043987663
17539,AL142011,2011-09-15 00:00:00, TS,27.2,-68.9,28.8,-68.4,185.9113589088422,60.0,30.985226484807033,Autumn,Atlantic,-7669912.915656551,3148481.4043987663,-7614253.1702599125,3350215.0600889367
17540,AL142011,2011-09-15 06:00:00, TS,28.8,-68.4,30.9,-67.8,242.24586103017123,60.0,40.37431017169521,Autumn,Atlantic,-7614253.1702599125,3350215.0600889367,-7547461.475783949,3619769.038150872
17541,AL142011,2011-09-15 12:00:00, TS,30.9,-67.8,33.7,-66.9,325.8505895232504,60.0,54.308431587208396,Autumn,Atlantic,-7547461.475783949,3619769.038150872,-7447273.934070002,3988590.1390192565
17542,AL142011,2011-09-15 18:00:00, HU,33.7,-66.9,36.8,-64.8,410.3198490892235,65.0,68.38664151487059,Autumn,Atlantic,-7447273.934070002,3988590.1390192565,-7213503.003404127,4411265.910262686
17543,AL142011,2011-09-16 00:00:00, HU,36.8,-64.8,39.8,-62.1,437.87518212793253,70.0,72.9791970213221,Autumn,Atlantic,-7213503.003404127,4411265.910262686,-6912940.37826229,4836921.2463998515
17544,AL142011,2011-09-16 06:00:00, HU,39.8,-62.1,42.9,-58.2,532.4258361097341,70.0,88.73763935162235,Autumn,Atlantic,-6912940.37826229,4836921.2463998515,-6478794.364168523,5296763.192592259
17545,AL142011,2011-09-16 12:00:00, HU,42.9,-58.2,46.7,-53.9,611.576282043306,65.0,101.929380340551,Autumn,Atlantic,-6478794.364168523,5296763.192592259,-6000120.553757446,5893243.1765253525
17546,AL142011,2011-09-16 18:00:00, TS,46.7,-53.9,,,,60.0,,Autumn,Atlantic,-6000120.553757446,5893243.1765253525,,
17547,AL152011,2011-09-06 18:00:00, LO,20.3,-93.9,20.3,-93.7,21.89093972136517,30.0,3.648489953560862,Autumn,Mexico_Caribbean,-10452900.18548839,2308604.1153988433,-10430636.287329737,2308604.1153988433
17548,AL152011,2011-09-07 00:00:00, LO,20.3,-93.7,20.3,-93.3,43.78187737182293,30.0,7.296979561970488,Autumn,Mexico_Caribbean,-10430636.287329737,2308604.1153988433,-10386108.491012424,2308604.1153988433
17549,AL152011,2011-09-07 06:00:00, LO,20.3,-93.3,20.3,-92.9,43.78187737182137,30.0,7.296979561970229,Autumn,Mexico_Caribbean,-10386108.491012424,2308604.1153988433,-10341580.694695117,2308604.1153988433
17550,AL152011,2011-09-07 12:00:00, LO,20.3,-92.9,20.3,-92.6,32.8364089348913,35.0,5.4727348224818835,Autumn,Mexico_Caribbean,-10341580.694695117,2308604.1153988433,-10308184.847457133,2308604.1153988433
17551,AL152011,2011-09-07 18:00:00, TS,20.3,-92.6,20.2,-92.5,15.603370233298216,40.0,2.6005617055497026,Autumn,Mexico_Caribbean,-10308184.847457133,2308604.1153988433,-10297052.898377806,2296738.784255179
17552,AL152011,2011-09-08 00:00:00, TS,20.2,-92.5,20.1,-92.4,15.604564075360065,45.0,2.6007606792266773,Autumn,Mexico_Caribbean,-10297052.898377806,2296738.784255179,-10285920.94929848,2284881.0700673275
17553,AL152011,2011-09-08 06:00:00, TS,20.1,-92.4,19.9,-92.3,24.788857130627022,50.0,4.131476188437837,Autumn,Mexico_Caribbean,-10285920.94929848,2284881.0700673275,-10274789.000219153,2261188.30930251
17554,AL152011,2011-09-08 12:00:00, TS,19.9,-92.3,19.7,-92.3,22.238985328911667,55.0,3.706497554818611,Autumn,Mexico_Caribbean,-10274789.000219153,2261188.30930251,-10274789.000219153,2237525.4679237073
17555,AL152011,2011-09-08 18:00:00, HU,19.7,-92.3,19.7,-92.1,21.91115984215313,65.0,3.651859973692188,Autumn,Mexico_Caribbean,-10274789.000219153,2237525.4679237073,-10252525.102060497,2237525.4679237073
17556,AL152011,2011-09-09 00:00:00, HU,19.7,-92.1,19.9,-92.2,24.790338666119172,65.0,4.131723111019862,Autumn,Mexico_Caribbean,-10252525.102060497,2237525.4679237073,-10263657.051139824,2261188.30930251
17557,AL152011,2011-09-09 06:00:00, TS,19.9,-92.2,20.0,-92.4,24.563718252956534,55.0,4.093953042159423,Autumn,Mexico_Caribbean,-10263657.051139824,2261188.30930251,-10285920.94929848,2273030.926987689
17558,AL152011,2011-09-09 12:00:00, TS,20.0,-92.4,20.0,-92.7,32.851686624975144,50.0,5.475281104162524,Autumn,Mexico_Caribbean,-10285920.94929848,2273030.926987689,-10319316.79653646,2273030.926987689
17559,AL152011,2011-09-09 18:00:00, TS,20.0,-92.7,20.0,-93.0,32.851686624975144,45.0,5.475281104162524,Autumn,Mexico_Caribbean,-10319316.79653646,2273030.926987689,-10352712.643774442,2273030.926987689
17560,AL152011,2011-09-10 00:00:00, TS,20.0,-93.0,20.0,-93.4,43.80224765980524,45.0,7.30037460996754,Autumn,Mexico_Caribbean,-10352712.643774442,2273030.926987689,-10397240.440091753,2273030.926987689
17561,AL152011,2011-09-10 06:00:00, TS,20.0,-93.4,20.1,-93.8,45.188328476146985,45.0,7.531388079357831,Autumn,Mexico_Caribbean,-10397240.440091753,2273030.926987689,-10441768.23640906,2284881.0700673275
17562,AL152011,2011-09-10 12:00:00, TS,20.1,-93.8,20.1,-94.2,43.79549091437787,50.0,7.299248485729645,Autumn,Mexico_Caribbean,-10441768.23640906,2284881.0700673275,-10486296.032726372,2284881.0700673275
17563,AL152011,2011-09-10 18:00:00, TS,20.1,-94.2,20.1,-94.7,54.744361738568095,55.0,9.12406028976135,Autumn,Mexico_Caribbean,-10486296.032726372,2284881.0700673275,-10541955.778123008,2284881.0700673275
17564,AL152011,2011-09-11 00:00:00, TS,20.1,-94.7,20.0,-95.4,77.45039532123563,55.0,12.908399220205938,Autumn,Mexico_Caribbean,-10541955.778123008,2284881.0700673275,-10619879.4216783,2273030.926987689
17565,AL152011,2011-09-11 06:00:00, TS,20.0,-95.4,20.3,-96.4,114.44972246993757,50.0,19.074953744989596,Autumn,Mexico_Caribbean,-10619879.4216783,2273030.926987689,-10731198.912471574,2308604.1153988433
17566,AL152011,2011-09-11 12:00:00, TS,20.3,-96.4,20.5,-97.2,90.33044220246155,40.0,15.05507370041026,Autumn,Mexico_Caribbean,-10731198.912471574,2308604.1153988433,-10820254.505106192,2332357.8126193318
17567,AL152011,2011-09-11 18:00:00, TS,20.5,-97.2,20.5,-97.8,65.65219041531931,35.0,10.942031735886552,Autumn,Mexico_Caribbean,-10820254.505106192,2332357.8126193318,-10887046.199582156,2332357.8126193318
17568,AL152011,2011-09-12 00:00:00, LO,20.5,-97.8,,,,25.0,,Autumn,Mexico_Caribbean,-10887046.199582156,2332357.8126193318,,
17569,AL162011,2011-09-20 06:00:00, LO,11.6,-37.0,11.9,-37.7,84.30800903592791,25.0,14.051334839321319,Autumn,Atlantic,-4118821.1593511226,1300219.208188275,-4196744.802906415,1334329.8696704558
17570,AL162011,2011-09-20 12:00:00, LO,11.9,-37.7,12.2,-38.6,104.96460867613942,25.0,17.494101446023237,Autumn,Atlantic,-4196744.802906415,1334329.8696704558,-4296932.34462036,1368478.1897511792
17571,AL162011,2011-09-20 18:00:00, TD,12.2,-38.6,12.5,-39.7,126.09734335891267,30.0,21.016223893152112,Autumn,Atlantic,-4296932.34462036,1368478.1897511792,-4419383.784492961,1402665.189967927
17572,AL162011,2011-09-21 00:00:00, TS,12.5,-39.7,12.7,-41.1,156.3228135536476,40.0,26.053802258941264,Autumn,Atlantic,-4419383.784492961,1402665.189967927,-4575231.071603544,1425478.519403155
17573,AL162011,2011-09-21 06:00:00, TS,12.7,-41.1,12.9,-42.6,167.23821381634832,45.0,27.873035636058052,Autumn,Atlantic,-4575231.071603544,1425478.519403155,-4742210.307793453,1448309.802150294
17574,AL162011,2011-09-21 12:00:00, TS,12.9,-42.6,13.1,-44.1,167.20580053953938,50.0,27.867633423256564,Autumn,Atlantic,-4742210.307793453,1448309.802150294,-4909189.543983365,1471159.3451232612
17575,AL162011,2011-09-21 18:00:00, TS,13.1,-44.1,13.3,-45.2,123.52231229758195,50.0,20.58705204959699,Autumn,Atlantic,-4909189.543983365,1471159.3451232612,-5031640.983855967,1494027.4564185012
17576,AL162011,2011-09-22 00:00:00, TS,13.3,-45.2,13.5,-46.3,123.49799387434422,50.0,20.58299897905737,Autumn,Atlantic,-5031640.983855967,1494027.4564185012,-5154092.423728567,1516914.445337237
17577,AL162011,2011-09-22 06:00:00, TS,13.5,-46.3,13.7,-47.3,112.6301634496954,55.0,18.77169390828257,Autumn,Atlantic,-5154092.423728567,1516914.445337237,-5265411.91452184,1539820.6224079388
17578,AL162011,2011-09-22 12:00:00, TS,13.7,-47.3,13.9,-48.3,112.60747162710378,55.0,18.76791193785063,Autumn,Atlantic,-5265411.91452184,1539820.6224079388,-5376731.405315113,1562746.2994089609
17579,AL162011,2011-09-22 18:00:00, TS,13.9,-48.3,14.1,-49.4,123.42285586486999,50.0,20.57047597747833,Autumn,Atlantic,-5376731.405315113,1562746.2994089609,-5499182.845187713,1585691.7893914054
17580,AL162011,2011-09-23 00:00:00, TS,14.1,-49.4,14.4,-50.5,125.87086466690964,45.0,20.97847744448494,Autumn,Atlantic,-5499182.845187713,1585691.7893914054,-5621634.285060315,1620147.8616991916
17581,AL162011,2011-09-23 06:00:00, TS,14.4,-50.5,14.7,-51.7,136.49882188586545,40.0,22.749803647644242,Autumn,Atlantic,-5621634.285060315,1620147.8616991916,-5755217.674012245,1654650.287315491
17582,AL162011,2011-09-23 12:00:00, TS,14.7,-51.7,15.2,-52.9,143.50777727883388,45.0,23.917962879805646,Autumn,Atlantic,-5755217.674012245,1654650.287315491,-5888801.062964172,1712260.2558615338
17583,AL162011,2011-09-23 18:00:00, TS,15.2,-52.9,15.8,-54.0,138.34763478063874,50.0,23.05793913010646,Autumn,Atlantic,-5888801.062964172,1712260.2558615338,-6011252.502836772,1781573.1821900643
17584,AL162011,2011-09-24 00:00:00, TS,15.8,-54.0,16.5,-54.8,117.53999127303601,45.0,19.589998545506003,Autumn,Atlantic,-6011252.502836772,1781573.1821900643,-6100308.095471391,1862698.8721506863
17585,AL162011,2011-09-24 06:00:00, TS,16.5,-54.8,17.2,-55.9,143.86934282165845,45.0,23.97822380360974,Autumn,Atlantic,-6100308.095471391,1862698.8721506863,-6222759.5353439925,1944118.6941882698
17586,AL162011,2011-09-24 12:00:00, TS,17.2,-55.9,17.6,-57.0,128.82883570966976,45.0,21.471472618278295,Autumn,Atlantic,-6222759.5353439925,1944118.6941882698,-6345210.975216595,1990781.8912618745
17587,AL162011,2011-09-24 18:00:00, TS,17.6,-57.0,17.9,-58.0,114.81650514222459,40.0,19.136084190370763,Autumn,Atlantic,-6345210.975216595,1990781.8912618745,-6456530.466009867,2025847.032474196
17588,AL162011,2011-09-25 00:00:00, TS,17.9,-58.0,18.2,-59.0,114.77316994610004,40.0,19.12886165768334,Autumn,Atlantic,-6456530.466009867,2025847.032474196,-6567849.956803141,2060971.5257031762
17589,AL162011,2011-09-25 06:00:00, TS,18.2,-59.0,18.4,-59.8,90.59600599212524,35.0,15.099334332020874,Autumn,Atlantic,-6567849.956803141,2060971.5257031762,-6656905.5494377585,2084421.404033635
17590,AL162011,2011-09-25 12:00:00, LO,18.4,-59.8,18.6,-60.5,79.97843325283002,30.0,13.32973887547167,Autumn,Atlantic,-6656905.5494377585,2084421.404033635,-6734829.192993051,2107898.527978212
17591,AL162011,2011-09-25 18:00:00, LO,18.6,-60.5,18.5,-60.8,34.749457103136514,30.0,5.791576183856086,Autumn,Atlantic,-6734829.192993051,2107898.527978212,-6768225.040231032,2096156.5384662848
17592,AL162011,2011-09-26 00:00:00, DB,18.5,-60.8,18.3,-60.7,24.80030585834248,25.0,4.133384309723747,Autumn,Atlantic,-6768225.040231032,2096156.5384662848,-6757093.091151708,2072693.080975136
17593,AL162011,2011-09-26 06:00:00, DB,18.3,-60.7,18.0,-60.5,39.93817666448964,25.0,6.65636277741494,Autumn,Atlantic,-6757093.091151708,2072693.080975136,-6734829.192993051,2037548.5447506013
17594,AL162011,2011-09-26 12:00:00, DB,18.0,-60.5,17.8,-60.2,39.754612758804335,25.0,6.625768793134056,Autumn,Atlantic,-6734829.192993051,2037548.5447506013,-6701433.34575507,2014152.1147909653
17595,AL162011,2011-09-26 18:00:00, DB,17.8,-60.2,17.6,-59.9,39.76207934171813,25.0,6.627013223619688,Autumn,Atlantic,-6701433.34575507,2014152.1147909653,-6668037.498517088,1990781.8912618745
17596,AL162011,2011-09-27 00:00:00, DB,17.6,-59.9,17.6,-59.5,43.95439086405489,25.0,7.325731810675816,Autumn,Atlantic,-6668037.498517088,1990781.8912618745,-6623509.702199778,1990781.8912618745
17597,AL162011,2011-09-27 06:00:00, DB,17.6,-59.5,17.8,-59.3,31.264026695854394,25.0,5.210671115975733,Autumn,Atlantic,-6623509.702199778,1990781.8912618745,-6601245.804041122,2014152.1147909653
17598,AL162011,2011-09-27 12:00:00, TD,17.8,-59.3,18.0,-59.4,24.8036938034219,25.0,4.133948967236983,Autumn,Atlantic,-6601245.804041122,2014152.1147909653,-6612377.75312045,2037548.5447506013
17599,AL162011,2011-09-27 18:00:00, TD,18.0,-59.4,18.1,-59.5,15.628301732021036,25.0,2.6047169553368392,Autumn,Atlantic,-6612377.75312045,2037548.5447506013,-6623509.702199778,2049256.6947467637
17600,AL162011,2011-09-28 00:00:00, TD,18.1,-59.5,18.2,-59.6,15.627229227795155,30.0,2.604538204632526,Autumn,Atlantic,-6623509.702199778,2049256.6947467637,-6634641.651279106,2060971.5257031762
17601,AL162011,2011-09-28 06:00:00, TS,18.2,-59.6,18.4,-59.8,31.25122627504622,40.0,5.208537712507703,Autumn,Atlantic,-6634641.651279106,2060971.5257031762,-6656905.5494377585,2084421.404033635
17602,AL162011,2011-09-28 12:00:00, TS,18.4,-59.8,18.7,-60.1,46.86867198120688,40.0,7.811445330201146,Autumn,Atlantic,-6656905.5494377585,2084421.404033635,-6690301.396675742,2119647.416392981
17603,AL162011,2011-09-28 18:00:00, TS,18.7,-60.1,19.1,-60.5,62.476073445525635,45.0,10.412678907587607,Autumn,Atlantic,-6690301.396675742,2119647.416392981,-6734829.192993051,2166712.8397487444
17604,AL162011,2011-09-29 00:00:00, TS,19.1,-60.5,19.6,-60.9,70.80612903221144,50.0,11.801021505368574,Autumn,Atlantic,-6734829.192993051,2166712.8397487444,-6779356.989310361,2225705.1534627816
17605,AL162011,2011-09-29 06:00:00, TS,19.6,-60.9,20.2,-61.4,86.31324448382135,55.0,14.385540747303558,Autumn,Atlantic,-6779356.989310361,2225705.1534627816,-6835016.734706998,2296738.784255179
17606,AL162011,2011-09-29 12:00:00, TS,20.2,-61.4,21.0,-61.9,104.4292770302303,55.0,17.404879505038384,Autumn,Atlantic,-6835016.734706998,2296738.784255179,-6890676.480103633,2391878.587944315
17607,AL162011,2011-09-29 18:00:00, HU,21.0,-61.9,21.6,-62.3,79.76149391955924,65.0,13.293582319926541,Autumn,Atlantic,-6890676.480103633,2391878.587944315,-6935204.2764209425,2463567.673849854
17608,AL162011,2011-09-30 00:00:00, HU,21.6,-62.3,22.4,-62.7,99.09319452494144,70.0,16.515532420823572,Autumn,Atlantic,-6935204.2764209425,2463567.673849854,-6979732.0727382535,2559618.259501404
17609,AL162011,2011-09-30 06:00:00, HU,22.4,-62.7,23.4,-63.0,115.90203097580319,85.0,19.317005162633865,Autumn,Atlantic,-6979732.0727382535,2559618.259501404,-7013127.919976235,2680464.0819783327
17610,AL162011,2011-09-30 12:00:00, HU,23.4,-63.0,24.6,-63.3,137.36572117577236,95.0,22.89428686262873,Autumn,Atlantic,-7013127.919976235,2680464.0819783327,-7046523.767214217,2826693.0380219044
17611,AL162011,2011-09-30 18:00:00, HU,24.6,-63.3,25.9,-63.3,144.55340463792604,100.0,24.092234106321005,Autumn,Atlantic,-7046523.767214217,2826693.0380219044,-7046523.767214217,2986700.777624982
17612,AL162011,2011-10-01 00:00:00, HU,25.9,-63.3,27.3,-63.2,156.04857435744634,105.0,26.008095726241056,Autumn,Atlantic,-7046523.767214217,2986700.777624982,-7035391.818134891,3161003.042871573
17613,AL162011,2011-10-01 06:00:00, HU,27.3,-63.2,28.9,-63.1,178.23861280096398,105.0,29.70643546682733,Autumn,Atlantic,-7035391.818134891,3161003.042871573,-7024259.869055563,3362924.4219808686
17614,AL162011,2011-10-01 12:00:00, HU,28.9,-63.1,30.7,-62.9,201.30148551693708,105.0,33.55024758615618,Autumn,Atlantic,-7024259.869055563,3362924.4219808686,-7001995.970896907,3593849.414225508
17615,AL162011,2011-10-01 18:00:00, HU,30.7,-62.9,32.8,-62.5,237.39655504498867,110.0,39.56609250749811,Autumn,Atlantic,-7001995.970896907,3593849.414225508,-6957468.174579599,3868787.298098511
17616,AL162011,2011-10-02 00:00:00, HU,32.8,-62.5,35.0,-62.1,248.3015867626096,120.0,41.38359779376827,Autumn,Atlantic,-6957468.174579599,3868787.298098511,-6912940.37826229,4163881.1440642895
17617,AL162011,2011-10-02 06:00:00, HU,35.0,-62.1,37.4,-61.6,272.0508024456218,110.0,45.341800407603635,Autumn,Atlantic,-6912940.37826229,4163881.1440642895,-6857280.632865652,4495009.258626321
17618,AL162011,2011-10-02 12:00:00, HU,37.4,-61.6,40.1,-60.8,311.73640013640426,105.0,51.95606668940071,Autumn,Atlantic,-6857280.632865652,4495009.258626321,-6768225.040231032,4880484.665662283
17619,AL162011,2011-10-02 18:00:00, HU,40.1,-60.8,42.8,-59.6,325.1367968552677,90.0,54.18946614254461,Autumn,Atlantic,-6768225.040231032,4880484.665662283,-6634641.651279106,5281579.184590703
17620,AL162011,2011-10-03 00:00:00, HU,42.8,-59.6,45.4,-57.6,355.0735929605185,70.0,59.17893216008642,Autumn,Atlantic,-6634641.651279106,5281579.184590703,-6412002.669692557,5684714.657219869
17621,AL162011,2011-10-03 06:00:00, TS,45.4,-57.6,47.4,-54.0,429.929293839606,60.0,71.654882306601,Autumn,Atlantic,-6412002.669692557,5684714.657219869,-6011252.502836772,6007610.414387712
17622,AL162011,2011-10-03 12:00:00, EX,47.4,-54.0,48.9,-49.2,515.0532095256523,50.0,85.84220158760871,Autumn,Atlantic,-6011252.502836772,6007610.414387712,-5476918.947029062,6257910.488744537
17623,AL162011,2011-10-03 18:00:00, EX,48.9,-49.2,49.9,-43.6,576.5138677391917,45.0,96.08564462319862,Autumn,Atlantic,-5476918.947029062,6257910.488744537,-4853529.798586728,6428975.579877882
17624,AL162011,2011-10-04 00:00:00, EX,49.9,-43.6,50.6,-37.8,589.033942584844,40.0,98.17232376414067,Autumn,Atlantic,-4853529.798586728,6428975.579877882,-4207876.751985741,6550841.042064915
17625,AL162011,2011-10-04 06:00:00, EX,50.6,-37.8,51.3,-31.9,597.3130338974689,40.0,99.55217231624482,Autumn,Atlantic,-4207876.751985741,6550841.042064915,-3551091.7563054273,6674532.7984730825
17626,AL162011,2011-10-04 12:00:00, EX,51.3,-31.9,,,,40.0,,Autumn,Atlantic,-3551091.7563054273,6674532.7984730825,,
17627,AL172011,2011-09-23 00:00:00, LO,8.3,-17.5,8.6,-19.1,180.53725804909647,20.0,30.089543008182744,Autumn,Atlantic,-1948091.0888822882,927200.3669475605,-2126202.2741515255,960962.7625543602
17628,AL172011,2011-09-23 06:00:00, LO,8.6,-19.1,9.0,-20.6,172.1463923339824,20.0,28.691065388997064,Autumn,Atlantic,-2126202.2741515255,960962.7625543602,-2293181.510341436,1006021.0627551337
17629,AL172011,2011-09-23 12:00:00, LO,9.0,-20.6,9.5,-22.0,164.82641170386265,25.0,27.47106861731044,Autumn,Atlantic,-2293181.510341436,1006021.0627551337,-2449028.7974520186,1062414.311267536
17630,AL172011,2011-09-23 18:00:00, LO,9.5,-22.0,10.4,-23.3,175.3686298440498,25.0,29.2281049740083,Autumn,Atlantic,-2449028.7974520186,1062414.311267536,-2593744.1354832747,1164132.904452777
17631,AL172011,2011-09-24 00:00:00, LO,10.4,-23.3,11.0,-24.7,168.74473205187797,30.0,28.124122008646328,Autumn,Atlantic,-2593744.1354832747,1164132.904452777,-2749591.4225938567,1232106.80189676
17632,AL172011,2011-09-24 06:00:00, TD,11.0,-24.7,11.1,-26.1,155.34813975525964,30.0,25.891356625876607,Autumn,Atlantic,-2749591.4225938567,1232106.80189676,-2905438.7097044406,1243449.0341084227
17633,AL172011,2011-09-24 12:00:00, TS,11.1,-26.1,11.2,-27.3,133.26745320846098,35.0,22.211242201410162,Autumn,Atlantic,-2905438.7097044406,1243449.0341084227,-3039022.098656369,1254795.1507951734
17634,AL172011,2011-09-24 18:00:00, TS,11.2,-27.3,11.5,-28.4,126.20360791942262,35.0,21.033934653237104,Autumn,Atlantic,-3039022.098656369,1254795.1507951734,-3161473.5385289695,1288857.180495907
17635,AL172011,2011-09-25 00:00:00, TS,11.5,-28.4,12.1,-29.4,129.17025357519407,35.0,21.52837559586568,Autumn,Atlantic,-3161473.5385289695,1288857.180495907,-3272793.0293222438,1357091.169157998
17636,AL172011,2011-09-25 06:00:00, TS,12.1,-29.4,12.7,-30.3,119.78956531083028,40.0,19.964927551805047,Autumn,Atlantic,-3272793.0293222438,1357091.169157998,-3372980.57103619,1425478.519403155
17637,AL172011,2011-09-25 12:00:00, TS,12.7,-30.3,13.2,-31.2,113.92490392443419,40.0,18.9874839874057,Autumn,Atlantic,-3372980.57103619,1425478.519403155,-3473168.1127501363,1482591.060427771
17638,AL172011,2011-09-25 18:00:00, TS,13.2,-31.2,13.8,-32.1,119.69960265402737,45.0,19.94993377567123,Autumn,Atlantic,-3473168.1127501363,1482591.060427771,-3573355.654464082,1551281.0038815641
17639,AL172011,2011-09-26 00:00:00, TS,13.8,-32.1,14.4,-33.0,119.64734022017899,45.0,19.94122337002983,Autumn,Atlantic,-3573355.654464082,1551281.0038815641,-3673543.196178029,1620147.8616991916
17640,AL172011,2011-09-26 06:00:00, TS,14.4,-33.0,14.9,-33.6,86.4286283740509,45.0,14.40477139567515,Autumn,Atlantic,-3673543.196178029,1620147.8616991916,-3740334.8906539925,1677678.1860015187
17641,AL172011,2011-09-26 12:00:00, TS,14.9,-33.6,15.3,-34.1,70.82386133657025,50.0,11.803976889428375,Autumn,Atlantic,-3740334.8906539925,1677678.1860015187,-3795994.636050629,1723798.498982408
17642,AL172011,2011-09-26 18:00:00, TS,15.3,-34.1,15.4,-34.4,34.8795513486975,50.0,5.8132585581162495,Autumn,Atlantic,-3795994.636050629,1723798.498982408,-3829390.4832886113,1735342.252565708
17643,AL172011,2011-09-27 00:00:00, TS,15.4,-34.4,15.5,-34.7,34.8758544343419,45.0,5.8126424057236505,Autumn,Atlantic,-3829390.4832886113,1735342.252565708,-3862786.3305265936,1746891.5570753578
17644,AL172011,2011-09-27 06:00:00, TS,15.5,-34.7,15.6,-35.2,56.1974206846677,45.0,9.36623678077795,Autumn,Atlantic,-3862786.3305265936,1746891.5570753578,-3918446.0759232314,1758446.4530675344
17645,AL172011,2011-09-27 12:00:00, TS,15.6,-35.2,15.7,-35.8,67.02453539760612,40.0,11.17075589960102,Autumn,Atlantic,-3918446.0759232314,1758446.4530675344,-3985237.7703991937,1770006.9811914344
17646,AL172011,2011-09-27 18:00:00, TS,15.7,-35.8,15.8,-36.6,88.81584221778488,35.0,14.802640369630813,Autumn,Atlantic,-3985237.7703991937,1770006.9811914344,-4074293.3630338125,1781573.1821900643
17647,AL172011,2011-09-28 00:00:00, TD,15.8,-36.6,16.0,-37.4,90.86454604682588,30.0,15.144091007804313,Autumn,Atlantic,-4074293.3630338125,1781573.1821900643,-4163348.9556684317,1804722.766257292
17648,AL172011,2011-09-28 06:00:00, TD,16.0,-37.4,16.2,-38.4,112.32285593390273,30.0,18.72047598898379,Autumn,Atlantic,-4163348.9556684317,1804722.766257292,-4274668.4464617055,1827895.5331194468
17649,AL172011,2011-09-28 12:00:00, TS,16.2,-38.4,16.6,-39.4,118.70606013240432,35.0,19.78434335540072,Autumn,Atlantic,-4274668.4464617055,1827895.5331194468,-4385987.937254978,1874311.934414086
17650,AL172011,2011-09-28 18:00:00, TS,16.6,-39.4,17.1,-40.5,133.1572114660673,40.0,22.192868577677885,Autumn,Atlantic,-4385987.937254978,1874311.934414086,-4508439.37712758,1932468.7404952245
17651,AL172011,2011-09-29 00:00:00, TS,17.1,-40.5,17.8,-41.5,134.67922479749603,40.0,22.44653746624934,Autumn,Atlantic,-4508439.37712758,1932468.7404952245,-4619758.867920853,2014152.1147909653
17652,AL172011,2011-09-29 06:00:00, TS,17.8,-41.5,18.7,-42.3,133.15188553388853,45.0,22.191980922314755,Autumn,Atlantic,-4619758.867920853,2014152.1147909653,-4708814.4605554715,2119647.416392981
17653,AL172011,2011-09-29 12:00:00, TS,18.7,-42.3,19.7,-43.0,135.10924422423028,45.0,22.518207370705046,Autumn,Atlantic,-4708814.4605554715,2119647.416392981,-4786738.104110763,2237525.4679237073
17654,AL172011,2011-09-29 18:00:00, TS,19.7,-43.0,20.7,-43.6,129.14607447269194,45.0,21.524345745448656,Autumn,Atlantic,-4786738.104110763,2237525.4679237073,-4853529.798586728,2356142.531225168
17655,AL172011,2011-09-30 00:00:00, TS,20.7,-43.6,21.7,-44.2,129.0929032330978,40.0,21.515483872182966,Autumn,Atlantic,-4853529.798586728,2356142.531225168,-4920321.493062693,2475544.533776697
17656,AL172011,2011-09-30 06:00:00, TS,21.7,-44.2,22.5,-44.8,110.45759019339881,40.0,18.40959836556647,Autumn,Atlantic,-4920321.493062693,2475544.533776697,-4987113.187538656,2571663.047173645
17657,AL172011,2011-09-30 12:00:00, TS,22.5,-44.8,23.2,-45.6,116.8815153963817,45.0,19.480252566063616,Autumn,Atlantic,-4987113.187538656,2571663.047173645,-5076168.780173277,2656223.239935541
17658,AL172011,2011-09-30 18:00:00, TS,23.2,-45.6,23.8,-46.3,101.28415610776236,45.0,16.88069268462706,Autumn,Atlantic,-5076168.780173277,2656223.239935541,-5154092.423728567,2729056.107633078
17659,AL172011,2011-10-01 00:00:00, TS,23.8,-46.3,24.1,-47.0,83.1293870420149,50.0,13.854897840335816,Autumn,Atlantic,-5154092.423728567,2729056.107633078,-5232016.067283859,2765598.287796373
17660,AL172011,2011-10-01 06:00:00, TS,24.1,-47.0,24.4,-47.6,73.26370234637145,55.0,12.210617057728575,Autumn,Atlantic,-5232016.067283859,2765598.287796373,-5298807.761759822,2802226.156991253
17661,AL172011,2011-10-01 12:00:00, TS,24.4,-47.6,24.8,-48.4,97.63383883454324,60.0,16.272306472423875,Autumn,Atlantic,-5298807.761759822,2802226.156991253,-5387863.3543944415,2851199.0521615394
17662,AL172011,2011-10-01 18:00:00, TS,24.8,-48.4,25.2,-49.3,107.35106945307642,60.0,17.89184490884607,Autumn,Atlantic,-5387863.3543944415,2851199.0521615394,-5488050.896108387,2900330.1825636644
17663,AL172011,2011-10-02 00:00:00, TS,25.2,-49.3,25.8,-50.3,127.33164048391495,60.0,21.22194008065249,Autumn,Atlantic,-5488050.896108387,2900330.1825636644,-5599370.386901661,2974331.0993660805
