,ID,Status,Latitude,Longitude,Max_Speed,Min_Pressure,Low_Rad_NE,Low_Rad_SE,Low_Rad_SW,Low_Rad_NW,Med_Rad_NE,Med_Rad_SE,Med_Rad_SW,Med_Rad_NW,High_Rad_NE,High_Rad_SE,High_Rad_SW,High_Rad_NW,Time,x,y,Season,Zones
119,AL051970, TD,17.5,-42.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-06 06:00:00,-4675418.613317491,1979106.4997243867,Summer,Atlantic
120,AL051970, TD,17.5,-44.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-06 12:00:00,-4898057.594904037,1979106.4997243867,Summer,Atlantic
121,AL061970, TD,28.0,-75.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-05 12:00:00,-8348961.809495519,3248973.7896509725,Summer,Atlantic
122,AL061970, TD,28.0,-76.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-05 18:00:00,-8460281.300288793,3248973.7896509725,Summer,Atlantic
123,AL061970, TD,28.0,-77.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-06 00:00:00,-8571600.791082066,3248973.7896509725,Summer,Atlantic
124,AL061970, TD,28.0,-78.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-06 06:00:00,-8682920.281875338,3248973.7896509725,Summer,Atlantic
125,AL061970, TD,28.0,-79.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-06 12:00:00,-8794239.772668613,3248973.7896509725,Summer,Atlantic
126,AL061970, TD,28.0,-80.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-06 18:00:00,-8905559.263461886,3248973.7896509725,Summer,Atlantic
127,AL061970, TD,28.0,-81.0,,,,,,,,,,,,,,,1970-08-07 00:00:00,-9016878.75425516,3248973.7896509725,Summer,Atlantic
128,AL071970, TD,19.0,-21.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-11 12:00:00,-2337709.3066587453,2154935.915085892,Summer,Atlantic
129,AL071970, TD,19.0,-22.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-11 18:00:00,-2449028.7974520186,2154935.915085892,Summer,Atlantic
130,AL071970, TD,19.0,-23.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-12 00:00:00,-2616008.0336419293,2154935.915085892,Summer,Atlantic
131,AL071970, TD,19.0,-24.8,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-12 06:00:00,-2760723.371673185,2154935.915085892,Summer,Atlantic
132,AL071970, TD,19.0,-26.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-12 12:00:00,-2894306.7606251133,2154935.915085892,Summer,Atlantic
133,AL071970, TD,19.0,-27.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-12 18:00:00,-3061285.9968150235,2154935.915085892,Summer,Atlantic
134,AL071970, TD,19.0,-29.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-13 00:00:00,-3228265.2330049337,2154935.915085892,Summer,Atlantic
135,AL071970, TD,19.0,-30.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-13 06:00:00,-3395244.4691948444,2154935.915085892,Summer,Atlantic
136,AL071970, TD,19.0,-32.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-13 12:00:00,-3562223.7053847546,2154935.915085892,Summer,Atlantic
137,AL071970, TD,18.8,-33.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-13 18:00:00,-3729202.941574665,2131403.2476535104,Summer,Atlantic
138,AL071970, TD,18.5,-35.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-14 00:00:00,-3896182.1777645755,2096156.5384662852,Summer,Atlantic
139,AL071970, TD,18.2,-36.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-14 06:00:00,-4063161.4139544857,2060971.5257031764,Summer,Atlantic
140,AL071970, TD,18.0,-38.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-14 12:00:00,-4230140.650144396,2037548.5447506013,Summer,Atlantic
141,AL071970, TD,18.0,-39.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-14 18:00:00,-4397119.886334307,2037548.5447506013,Summer,Atlantic
142,AL071970, TD,18.0,-41.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-15 00:00:00,-4564099.122524217,2037548.5447506013,Summer,Atlantic
143,AL071970, TD,18.0,-42.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-15 06:00:00,-4731078.358714127,2037548.5447506013,Summer,Atlantic
144,AL071970, TD,18.0,-44.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-15 12:00:00,-4898057.594904037,2037548.5447506013,Summer,Atlantic
145,AL071970, TD,18.0,-46.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-15 18:00:00,-5120696.576490585,2037548.5447506013,Summer,Atlantic
146,AL071970, TD,18.0,-48.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 00:00:00,-5343335.558077132,2037548.5447506013,Summer,Atlantic
147,AL071970, TD,18.0,-50.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 06:00:00,-5565974.539663679,2037548.5447506013,Summer,Atlantic
148,AL071970, TD,18.0,-52.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 12:00:00,-5788613.521250227,2037548.5447506013,Summer,Atlantic
149,AL071970, TD,18.5,-53.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 18:00:00,-5955592.757440137,2096156.5384662852,Summer,Atlantic
150,AL071970, TD,19.0,-55.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 00:00:00,-6122571.993630047,2154935.915085892,Summer,Atlantic
151,AL071970, TD,19.5,-56.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 06:00:00,-6289551.229819957,2213892.1828597244,Summer,Atlantic
152,AL071970, TD,20.0,-58.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 12:00:00,-6456530.466009867,2273030.926987689,Summer,Atlantic
153,AL071970, TD,20.5,-59.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 18:00:00,-6623509.702199778,2332357.8126193313,Summer,Atlantic
154,AL071970, TD,21.0,-61.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 00:00:00,-6790488.938389689,2391878.587944315,Summer,Atlantic
155,AL071970, TD,21.5,-62.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 06:00:00,-6957468.174579599,2451599.0873778537,Summer,Atlantic
156,AL071970, TD,22.0,-64.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 12:00:00,-7124447.410769509,2511525.234845713,Summer,Atlantic
157,AL081970, TD,27.0,-75.5,25.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-15 12:00:00,-8404621.554892154,3123471.749104576,Summer,Atlantic
158,AL081970, TD,28.3,-77.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-15 18:00:00,-8571600.791082066,3286849.8476637644,Summer,Atlantic
159,AL081970, TD,29.5,-78.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 00:00:00,-8682920.281875338,3439440.06073126,Summer,Atlantic
160,AL081970, TD,30.0,-78.4,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 06:00:00,-8727448.07819265,3503549.843504374,Summer,Atlantic
161,AL081970, TD,30.5,-78.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 12:00:00,-8738580.027271977,3567983.4559358223,Summer,Atlantic
162,AL081970, TD,31.0,-78.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-16 18:00:00,-8738580.027271977,3632749.143384427,Summer,Atlantic
163,AL081970, TD,32.5,-78.0,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 00:00:00,-8682920.281875338,3829123.8370284378,Summer,Atlantic
164,AL081970, TD,33.5,-78.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 06:00:00,-8682920.281875338,3961860.2174457465,Summer,Atlantic
165,AL081970, TD,35.0,-76.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 12:00:00,-8515941.04568543,4163881.1440642904,Summer,Atlantic
166,AL081970, TD,36.0,-75.5,30.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 18:00:00,-8404621.554892154,4300621.372044271,Summer,Atlantic
167,AL081970, TS,37.0,-72.5,40.0,1005.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 00:00:00,-8070663.082512335,4439106.787250586,Summer,Atlantic
168,AL081970, TS,39.0,-69.0,50.0,997.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 06:00:00,-7681044.864735877,4721671.572580107,Summer,Atlantic
169,AL081970, TS,40.0,-65.5,55.0,992.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-18 12:00:00,-7291426.646959419,4865942.279503176,Summer,Atlantic
170,AL081970, TS,42.5,-58.5,60.0,992.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-18 18:00:00,-6512190.211406505,5236173.783920941,Summer,Atlantic
171,AL081970, EX,44.0,-56.0,55.0,,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-19 00:00:00,-6233891.484423321,5465442.183322749,Summer,Atlantic
172,AL091970, TD,11.0,-41.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 12:00:00,-4564099.122524217,1232106.80189676,Summer,Atlantic
173,AL091970, TD,11.3,-42.7,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-17 18:00:00,-4753342.2568727825,1266145.189204666,Summer,Atlantic
174,AL091970, TD,11.5,-44.3,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 00:00:00,-4931453.442142019,1288857.180495907,Summer,Atlantic
175,AL091970, TD,11.8,-45.9,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 06:00:00,-5109564.6274112575,1322955.5151757807,Summer,Atlantic
176,AL091970, TD,12.0,-47.5,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 12:00:00,-5287675.812680495,1345708.408409107,Summer,Atlantic
177,AL091970, TD,12.4,-49.1,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-18 18:00:00,-5465786.997949733,1391265.1621495972,Summer,Atlantic
178,AL091970, TS,12.8,-50.7,35.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-19 00:00:00,-5643898.183218971,1436891.8974580714,Summer,Atlantic
179,AL091970, TS,13.1,-52.2,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-19 06:00:00,-5810877.419408881,1471159.3451232612,Summer,Atlantic
180,AL091970, TS,13.3,-53.6,50.0,1000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-19 12:00:00,-5966724.706519464,1494027.4564185014,Summer,Atlantic
181,AL091970, TS,13.6,-55.0,55.0,1005.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-19 18:00:00,-6122571.993630047,1528365.1158970068,Summer,Atlantic
182,AL091970, TS,13.7,-56.5,45.0,1003.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-20 00:00:00,-6289551.229819957,1539820.6224079386,Summer,Atlantic
183,AL091970, TS,13.8,-58.0,55.0,996.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-20 06:00:00,-6456530.466009867,1551281.0038815641,Summer,Atlantic
184,AL091970, TS,13.9,-59.5,60.0,998.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-20 12:00:00,-6623509.702199778,1562746.299408961,Summer,Atlantic
185,AL091970, TS,14.5,-60.5,60.0,1002.0,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-20 18:00:00,-6734829.192993051,1631643.4670073595,Summer,Atlantic
186,AL091970, TS,14.6,-62.0,55.0,,,,,,,,,,0.0,0.0,0.0,0.0,1970-08-21 00:00:00,-6901808.429182962,1643144.262294921,Summer,Mexico_Caribbean
187,AL091970, TS,14.8,-63.5,50.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-21 06:00:00,-7068787.665372873,1666161.5819088097,Summer,Mexico_Caribbean
188,AL091970, TS,15.0,-64.8,45.0,1006.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-21 12:00:00,-7213503.003404127,1689200.1396078935,Summer,Mexico_Caribbean
189,AL091970, TS,15.2,-66.0,45.0,1005.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-21 18:00:00,-7347086.392356057,1712260.2558615336,Summer,Mexico_Caribbean
190,AL091970, TS,15.4,-67.2,40.0,1007.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 00:00:00,-7480669.781307985,1735342.252565708,Summer,Mexico_Caribbean
191,AL091970, TS,15.6,-68.4,40.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 06:00:00,-7614253.170259913,1758446.4530675344,Summer,Mexico_Caribbean
192,AL091970, TS,15.8,-69.6,35.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 12:00:00,-7747836.559211841,1781573.1821900643,Summer,Mexico_Caribbean
193,AL091970, TD,15.9,-70.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-22 18:00:00,-7881419.948163769,1793145.096901021,Summer,Mexico_Caribbean
194,AL091970, TD,16.0,-72.0,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-23 00:00:00,-8015003.337115698,1804722.766257292,Summer,Mexico_Caribbean
195,AL091970, TD,16.1,-73.2,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-23 06:00:00,-8148586.726067627,1816306.2312880498,Summer,Mexico_Caribbean
196,AL091970, TD,16.2,-74.4,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-08-23 12:00:00,-8282170.115019555,1827895.5331194468,Summer,Mexico_Caribbean
197,AL101970, TD,18.5,-44.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-03 12:00:00,-4898057.594904037,2096156.5384662852,Autumn,Atlantic
198,AL101970, TD,19.1,-44.2,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-03 18:00:00,-4920321.493062693,2166712.8397487444,Autumn,Atlantic
199,AL101970, TD,19.8,-44.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 00:00:00,-4953717.340300675,2249353.171430874,Autumn,Atlantic
200,AL101970, TD,20.4,-44.8,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 06:00:00,-4987113.187538656,2320477.1094807815,Autumn,Atlantic
201,AL101970, TD,21.0,-45.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 12:00:00,-5009377.085697311,2391878.587944315,Autumn,Atlantic
202,AL101970, TD,21.4,-44.7,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-04 18:00:00,-4975981.238459329,2439638.726529993,Autumn,Atlantic
203,AL101970, TD,21.7,-44.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 00:00:00,-4953717.340300675,2475544.533776697,Autumn,Atlantic
204,AL101970, TD,22.1,-44.2,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 06:00:00,-4920321.493062693,2523535.6699099964,Autumn,Atlantic
205,AL101970, TD,22.5,-44.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 12:00:00,-4898057.594904037,2571663.047173645,Autumn,Atlantic
206,AL101970, TD,23.0,-43.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 18:00:00,-4842397.849507401,2632018.637586423,Autumn,Atlantic
207,AL101970, TD,23.5,-44.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 00:00:00,-4898057.594904037,2692598.2193217874,Autumn,Atlantic
208,AL101970, TD,23.2,-45.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 06:00:00,-5009377.085697311,2656223.2399355415,Autumn,Atlantic
209,AL101970, TD,23.0,-46.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 12:00:00,-5120696.576490585,2632018.637586423,Autumn,Atlantic
210,AL101970, TD,22.7,-46.2,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 18:00:00,-5142960.474649239,2595778.804307132,Autumn,Atlantic
211,AL101970, TD,22.5,-46.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 00:00:00,-5176356.321887221,2571663.047173645,Autumn,Atlantic
212,AL101970, TD,22.2,-46.7,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 06:00:00,-5198620.220045877,2535554.6198507366,Autumn,Atlantic
213,AL101970, TD,22.0,-47.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 12:00:00,-5232016.067283859,2511525.234845713,Autumn,Atlantic
214,AL101970, TD,21.8,-47.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 18:00:00,-5287675.812680495,2487529.7151387953,Autumn,Atlantic
215,AL101970, TD,21.5,-48.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 00:00:00,-5343335.558077132,2451599.0873778537,Autumn,Atlantic
216,AL101970, TD,21.2,-48.5,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 06:00:00,-5398995.303473769,2415742.491125842,Autumn,Atlantic
217,AL101970, TD,21.0,-49.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 12:00:00,-5454655.048870405,2391878.587944315,Autumn,Atlantic
218,AL101970, TD,20.7,-50.1,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 18:00:00,-5577106.488743006,2356142.531225168,Autumn,Atlantic
219,AL101970, TD,20.3,-51.2,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 00:00:00,-5699557.928615607,2308604.115398843,Autumn,Atlantic
220,AL101970, TD,19.9,-52.3,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 06:00:00,-5822009.368488208,2261188.30930251,Autumn,Atlantic
221,AL111970, TD,15.0,-19.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 12:00:00,-2115070.325072198,1689200.1396078935,Autumn,Atlantic
222,AL111970, TD,15.2,-20.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-05 18:00:00,-2282049.5612621084,1712260.2558615336,Autumn,Atlantic
223,AL111970, TD,15.5,-22.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 00:00:00,-2449028.7974520186,1746891.5570753578,Autumn,Atlantic
224,AL111970, TD,15.7,-23.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 06:00:00,-2616008.0336419293,1770006.9811914344,Autumn,Atlantic
225,AL111970, TD,16.0,-25.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 12:00:00,-2782987.2698318395,1804722.766257292,Autumn,Atlantic
226,AL111970, TD,16.2,-26.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-06 18:00:00,-2894306.7606251133,1827895.5331194468,Autumn,Atlantic
227,AL111970, TD,16.5,-27.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 00:00:00,-3005626.2514183866,1862698.8721506866,Autumn,Atlantic
228,AL111970, TD,16.7,-28.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 06:00:00,-3116945.7422116604,1885931.0405919403,Autumn,Atlantic
229,AL111970, TD,17.0,-29.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 12:00:00,-3228265.2330049337,1920825.0403774658,Autumn,Atlantic
230,AL111970, TD,17.5,-30.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-07 18:00:00,-3339584.7237982075,1979106.4997243867,Autumn,Atlantic
231,AL121970, TD,15.3,-83.5,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 12:00:00,-9295177.481238345,1723798.4989824079,Autumn,Mexico_Caribbean
232,AL121970, TD,16.0,-83.8,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-08 18:00:00,-9328573.328476327,1804722.766257292,Autumn,Mexico_Caribbean
233,AL121970, TD,16.6,-84.2,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 00:00:00,-9373101.124793636,1874311.934414086,Autumn,Mexico_Caribbean
234,AL121970, TD,17.2,-84.6,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 06:00:00,-9417628.921110945,1944118.6941882698,Autumn,Mexico_Caribbean
235,AL121970, TD,17.7,-85.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 12:00:00,-9462156.717428254,2002463.7486873388,Autumn,Mexico_Caribbean
236,AL121970, TD,18.6,-85.7,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-09 18:00:00,-9540080.360983547,2107898.527978212,Autumn,Mexico_Caribbean
237,AL121970, TD,19.4,-86.3,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 00:00:00,-9606872.05545951,2202086.5110550304,Autumn,Mexico_Caribbean
238,AL121970, TD,20.0,-86.8,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 06:00:00,-9662531.800856147,2273030.926987689,Autumn,Mexico_Caribbean
239,AL121970, TD,20.8,-87.6,30.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 12:00:00,-9751587.393490765,2368046.639617785,Autumn,Mexico_Caribbean
240,AL121970, TS,22.0,-89.0,50.0,997.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970-09-10 18:00:00,-9907434.68060135,2511525.234845713,Autumn,Mexico_Caribbean
241,AL121970, HU,23.0,-90.8,65.0,993.0,,,,,,,,,,,,,1970-09-11 00:00:00,-10107809.76402924,2632018.637586423,Autumn,Mexico_Caribbean
242,AL121970, HU,23.6,-92.6,70.0,,,,,,,,,,,,,,1970-09-11 06:00:00,-10308184.847457133,2704741.5686532655,Autumn,Mexico_Caribbean
243,AL121970, HU,23.9,-94.2,75.0,,,,,,,,,,,,,,1970-09-11 12:00:00,-10486296.032726372,2741227.39989258,Autumn,Mexico_Caribbean
